"","ip","date","hour","minute","seconds","request1","status","respsize","timed","attaque"
"356","192.108.116.88","15/Dec/2017",15,39,14,"GET ",1,0,2,1
"357","192.108.116.88","15/Dec/2017",15,39,14,"GET ",1,0,2,1
"358","192.108.116.88","15/Dec/2017",15,39,14,"GET ",1,0,2,1
"359","192.108.116.88","15/Dec/2017",15,39,14,"POST ",2,1073,2,1
"360","192.108.116.88","15/Dec/2017",15,39,14,"GET ",1,0,2,1
"361","192.108.116.88","15/Dec/2017",15,39,14,"GET ",1,0,2,1
"362","192.108.116.88","15/Dec/2017",15,39,15,"POST ",2,1073,2,1
"363","192.108.116.88","15/Dec/2017",15,39,15,"GET ",1,0,2,1
"364","192.108.116.88","15/Dec/2017",15,39,15,"GET ",1,0,2,1
"365","192.108.116.88","15/Dec/2017",15,39,17,"GET ",1,0,2,1
"366","192.108.116.88","15/Dec/2017",15,39,17,"GET ",1,0,2,1
"367","192.108.116.88","15/Dec/2017",15,39,17,"GET ",1,0,2,1
"368","192.108.116.88","15/Dec/2017",15,39,17,"POST ",2,1073,2,1
"369","192.108.116.88","15/Dec/2017",15,39,17,"GET ",1,0,2,1
"370","192.108.116.88","15/Dec/2017",15,39,17,"GET ",1,0,2,1
"371","192.108.116.88","15/Dec/2017",15,39,18,"POST ",2,1073,2,1
"372","192.108.116.88","15/Dec/2017",15,39,18,"GET ",1,0,2,1
"373","192.108.116.88","15/Dec/2017",15,39,18,"GET ",1,0,2,1
"374","192.108.116.88","15/Dec/2017",15,39,20,"GET ",1,0,2,1
"375","192.108.116.88","15/Dec/2017",15,39,20,"GET ",1,0,2,1
"376","192.108.116.88","15/Dec/2017",15,39,20,"GET ",1,0,2,1
"377","192.108.116.88","15/Dec/2017",15,39,21,"POST ",2,1073,2,1
"378","192.108.116.88","15/Dec/2017",15,39,21,"GET ",1,0,2,1
"379","192.108.116.88","15/Dec/2017",15,39,21,"GET ",1,0,2,1
"380","192.108.116.88","15/Dec/2017",15,39,22,"POST ",2,1073,2,1
"381","192.108.116.88","15/Dec/2017",15,39,22,"GET ",1,0,2,1
"382","192.108.116.88","15/Dec/2017",15,39,22,"GET ",1,0,2,1
"383","192.108.116.88","15/Dec/2017",15,39,24,"GET ",1,0,2,1
"384","192.108.116.88","15/Dec/2017",15,39,24,"GET ",1,0,2,1
"385","192.108.116.88","15/Dec/2017",15,39,24,"GET ",1,0,2,1
"386","192.108.116.88","15/Dec/2017",15,39,25,"POST ",2,1073,2,1
"387","192.108.116.88","15/Dec/2017",15,39,25,"GET ",1,0,2,1
"388","192.108.116.88","15/Dec/2017",15,39,25,"GET ",1,0,2,1
"389","192.108.116.88","15/Dec/2017",15,39,25,"POST ",2,1073,2,1
"390","192.108.116.88","15/Dec/2017",15,39,25,"GET ",1,0,2,1
"391","192.108.116.88","15/Dec/2017",15,39,25,"GET ",1,0,2,1
"392","192.108.116.88","15/Dec/2017",15,39,27,"GET ",1,0,2,1
"393","192.108.116.88","15/Dec/2017",15,39,27,"GET ",1,0,2,1
"394","192.108.116.88","15/Dec/2017",15,39,27,"GET ",1,0,2,1
"395","192.108.116.88","15/Dec/2017",15,39,27,"POST ",2,1073,2,1
"396","192.108.116.88","15/Dec/2017",15,39,27,"GET ",1,0,2,1
"397","192.108.116.88","15/Dec/2017",15,39,27,"GET ",1,0,2,1
"398","192.108.116.88","15/Dec/2017",15,39,28,"POST ",2,1073,2,1
"399","192.108.116.88","15/Dec/2017",15,39,28,"GET ",1,0,2,1
"400","192.108.116.88","15/Dec/2017",15,39,28,"GET ",1,0,2,1
"401","192.108.116.88","15/Dec/2017",15,39,30,"GET ",1,0,2,1
"402","192.108.116.88","15/Dec/2017",15,39,30,"GET ",1,0,2,1
"403","192.108.116.88","15/Dec/2017",15,39,30,"GET ",1,0,2,1
"404","192.108.116.88","15/Dec/2017",15,39,30,"POST ",2,1073,2,1
"405","192.108.116.88","15/Dec/2017",15,39,30,"GET ",1,0,2,1
"406","192.108.116.88","15/Dec/2017",15,39,30,"GET ",1,0,2,1
"407","192.108.116.88","15/Dec/2017",15,39,31,"POST ",2,1073,2,1
"408","192.108.116.88","15/Dec/2017",15,39,31,"GET ",1,0,2,1
"409","192.108.116.88","15/Dec/2017",15,39,31,"GET ",1,0,2,1
"410","192.108.116.88","15/Dec/2017",15,39,33,"GET ",1,0,2,1
"411","192.108.116.88","15/Dec/2017",15,39,34,"GET ",1,0,2,1
"412","192.108.116.88","15/Dec/2017",15,39,34,"GET ",1,0,2,1
"413","192.108.116.88","15/Dec/2017",15,39,34,"POST ",2,1073,2,1
"414","192.108.116.88","15/Dec/2017",15,39,34,"GET ",1,0,2,1
"415","192.108.116.88","15/Dec/2017",15,39,34,"GET ",1,0,2,1
"416","192.108.116.88","15/Dec/2017",15,39,35,"POST ",2,1073,2,1
"417","192.108.116.88","15/Dec/2017",15,39,35,"GET ",1,0,2,1
"418","192.108.116.88","15/Dec/2017",15,39,35,"GET ",1,0,2,1
"419","192.108.116.88","15/Dec/2017",15,39,37,"GET ",1,0,2,1
"420","192.108.116.88","15/Dec/2017",15,39,37,"GET ",1,0,2,1
"421","192.108.116.88","15/Dec/2017",15,39,37,"GET ",1,0,2,1
"422","192.108.116.88","15/Dec/2017",15,39,37,"POST ",2,1073,2,1
"423","192.108.116.88","15/Dec/2017",15,39,37,"GET ",1,0,2,1
"424","192.108.116.88","15/Dec/2017",15,39,37,"GET ",1,0,2,1
"425","192.108.116.88","15/Dec/2017",15,39,38,"POST ",2,1073,2,1
"426","192.108.116.88","15/Dec/2017",15,39,38,"GET ",1,0,2,1
"427","192.108.116.88","15/Dec/2017",15,39,38,"GET ",1,0,2,1
"428","192.108.116.88","15/Dec/2017",15,39,40,"GET ",1,0,2,1
"429","192.108.116.88","15/Dec/2017",15,39,40,"GET ",1,0,2,1
"430","192.108.116.88","15/Dec/2017",15,39,40,"GET ",1,0,2,1
"431","192.108.116.88","15/Dec/2017",15,39,40,"POST ",2,1073,2,1
"432","192.108.116.88","15/Dec/2017",15,39,40,"GET ",1,0,2,1
"433","192.108.116.88","15/Dec/2017",15,39,40,"GET ",1,0,2,1
"434","192.108.116.88","15/Dec/2017",15,39,40,"POST ",2,1073,2,1
"435","192.108.116.88","15/Dec/2017",15,39,40,"GET ",1,0,2,1
"436","192.108.116.88","15/Dec/2017",15,39,40,"GET ",1,0,2,1
"437","192.108.116.88","15/Dec/2017",15,39,42,"GET ",1,0,2,1
"438","192.108.116.88","15/Dec/2017",15,39,42,"GET ",1,0,2,1
"439","192.108.116.88","15/Dec/2017",15,39,42,"GET ",1,0,2,1
"440","192.108.116.88","15/Dec/2017",15,39,43,"POST ",2,1073,2,1
"441","192.108.116.88","15/Dec/2017",15,39,43,"GET ",1,0,2,1
"442","192.108.116.88","15/Dec/2017",15,39,43,"GET ",1,0,2,1
"443","192.108.116.88","15/Dec/2017",15,39,43,"POST ",2,1073,2,1
"444","192.108.116.88","15/Dec/2017",15,39,43,"GET ",1,0,2,1
"445","192.108.116.88","15/Dec/2017",15,39,43,"GET ",1,0,2,1
"446","192.108.116.88","15/Dec/2017",15,39,45,"GET ",1,0,2,1
"447","192.108.116.88","15/Dec/2017",15,39,45,"GET ",1,0,2,1
"448","192.108.116.88","15/Dec/2017",15,39,45,"GET ",1,0,2,1
"449","192.108.116.88","15/Dec/2017",15,39,46,"POST ",2,1073,2,1
"450","192.108.116.88","15/Dec/2017",15,39,46,"GET ",1,0,2,1
"451","192.108.116.88","15/Dec/2017",15,39,46,"GET ",1,0,2,1
"452","192.108.116.88","15/Dec/2017",15,39,46,"POST ",2,1073,2,1
"453","192.108.116.88","15/Dec/2017",15,39,46,"GET ",1,0,2,1
"454","192.108.116.88","15/Dec/2017",15,39,46,"GET ",1,0,2,1
"455","192.108.116.88","15/Dec/2017",15,39,49,"GET ",1,0,1,1
"456","192.108.116.88","15/Dec/2017",15,39,49,"GET ",1,0,2,1
"457","192.108.116.88","15/Dec/2017",15,39,49,"GET ",1,0,2,1
"458","192.108.116.88","15/Dec/2017",15,39,49,"POST ",2,1073,2,1
"459","192.108.116.88","15/Dec/2017",15,39,49,"GET ",1,0,2,1
"460","192.108.116.88","15/Dec/2017",15,39,49,"GET ",1,0,2,1
"461","192.108.116.88","15/Dec/2017",15,39,50,"POST ",2,1073,2,1
"462","192.108.116.88","15/Dec/2017",15,39,50,"GET ",1,0,2,1
"463","192.108.116.88","15/Dec/2017",15,39,50,"GET ",1,0,2,1
"464","192.108.116.88","15/Dec/2017",15,39,52,"GET ",1,0,2,1
"465","192.108.116.88","15/Dec/2017",15,39,52,"GET ",1,0,2,1
"466","192.108.116.88","15/Dec/2017",15,39,52,"GET ",1,0,2,1
"467","192.108.116.88","15/Dec/2017",15,39,52,"POST ",2,1073,2,1
"468","192.108.116.88","15/Dec/2017",15,39,52,"GET ",1,0,2,1
"469","192.108.116.88","15/Dec/2017",15,39,52,"GET ",1,0,2,1
"470","192.108.116.88","15/Dec/2017",15,39,53,"POST ",2,1073,2,1
"471","192.108.116.88","15/Dec/2017",15,39,53,"GET ",1,0,2,1
"472","192.108.116.88","15/Dec/2017",15,39,53,"GET ",1,0,2,1
"473","192.108.116.88","15/Dec/2017",15,39,55,"GET ",1,0,2,1
"474","192.108.116.88","15/Dec/2017",15,39,55,"GET ",1,0,2,1
"475","192.108.116.88","15/Dec/2017",15,39,55,"GET ",1,0,2,1
"476","192.108.116.88","15/Dec/2017",15,39,55,"POST ",2,1073,2,1
"477","192.108.116.88","15/Dec/2017",15,39,55,"GET ",1,0,2,1
"478","192.108.116.88","15/Dec/2017",15,39,55,"GET ",1,0,2,1
"479","192.108.116.88","15/Dec/2017",15,39,55,"POST ",2,1073,2,1
"480","192.108.116.88","15/Dec/2017",15,39,55,"GET ",1,0,2,1
"481","192.108.116.88","15/Dec/2017",15,39,55,"GET ",1,0,2,1
"482","192.108.116.88","15/Dec/2017",15,39,57,"GET ",1,0,2,1
"483","192.108.116.88","15/Dec/2017",15,39,58,"GET ",1,0,2,1
"484","192.108.116.88","15/Dec/2017",15,39,58,"GET ",1,0,2,1
"485","192.108.116.88","15/Dec/2017",15,39,58,"POST ",2,1073,2,1
"486","192.108.116.88","15/Dec/2017",15,39,58,"GET ",1,0,2,1
"487","192.108.116.88","15/Dec/2017",15,39,58,"GET ",1,0,2,1
"488","192.108.116.88","15/Dec/2017",15,39,58,"POST ",2,1073,2,1
"489","192.108.116.88","15/Dec/2017",15,39,59,"GET ",1,0,2,1
"490","192.108.116.88","15/Dec/2017",15,39,59,"GET ",1,0,2,1
"491","192.108.116.88","15/Dec/2017",15,40,1,"GET ",1,0,1,1
"492","192.108.116.88","15/Dec/2017",15,40,1,"GET ",1,0,2,1
"493","192.108.116.88","15/Dec/2017",15,40,1,"GET ",1,0,2,1
"494","192.108.116.88","15/Dec/2017",15,40,1,"POST ",2,1073,2,1
"495","192.108.116.88","15/Dec/2017",15,40,1,"GET ",1,0,2,1
"496","192.108.116.88","15/Dec/2017",15,40,1,"GET ",1,0,2,1
"497","192.108.116.88","15/Dec/2017",15,40,2,"POST ",2,1073,2,1
"498","192.108.116.88","15/Dec/2017",15,40,2,"GET ",1,0,2,1
"499","192.108.116.88","15/Dec/2017",15,40,2,"GET ",1,0,2,1
"500","192.108.116.88","15/Dec/2017",15,40,4,"GET ",1,0,2,1
"501","192.108.116.88","15/Dec/2017",15,40,4,"GET ",1,0,2,1
"502","192.108.116.88","15/Dec/2017",15,40,4,"GET ",1,0,2,1
"503","192.108.116.88","15/Dec/2017",15,40,4,"POST ",2,1073,2,1
"504","192.108.116.88","15/Dec/2017",15,40,4,"GET ",1,0,2,1
"505","192.108.116.88","15/Dec/2017",15,40,4,"GET ",1,0,2,1
"506","192.108.116.88","15/Dec/2017",15,40,5,"POST ",2,1073,2,1
"507","192.108.116.88","15/Dec/2017",15,40,5,"GET ",1,0,2,1
"508","192.108.116.88","15/Dec/2017",15,40,5,"GET ",1,0,2,1
"509","192.108.116.88","15/Dec/2017",15,40,7,"GET ",1,0,2,1
"510","192.108.116.88","15/Dec/2017",15,40,7,"GET ",1,0,2,1
"511","192.108.116.88","15/Dec/2017",15,40,7,"GET ",1,0,2,1
"512","192.108.116.88","15/Dec/2017",15,40,7,"POST ",2,1073,2,1
"513","192.108.116.88","15/Dec/2017",15,40,7,"GET ",1,0,2,1
"514","192.108.116.88","15/Dec/2017",15,40,7,"GET ",1,0,2,1
"515","192.108.116.88","15/Dec/2017",15,40,7,"POST ",2,1073,2,1
"516","192.108.116.88","15/Dec/2017",15,40,7,"GET ",1,0,2,1
"517","192.108.116.88","15/Dec/2017",15,40,7,"GET ",1,0,2,1
"518","192.108.116.88","15/Dec/2017",15,40,9,"GET ",1,0,2,1
"519","192.108.116.88","15/Dec/2017",15,40,10,"GET ",1,0,2,1
"520","192.108.116.88","15/Dec/2017",15,40,10,"GET ",1,0,2,1
"521","192.108.116.88","15/Dec/2017",15,40,10,"POST ",2,1073,2,1
"522","192.108.116.88","15/Dec/2017",15,40,10,"GET ",1,0,2,1
"523","192.108.116.88","15/Dec/2017",15,40,10,"GET ",1,0,2,1
"524","192.108.116.88","15/Dec/2017",15,40,10,"POST ",2,1073,2,1
"525","192.108.116.88","15/Dec/2017",15,40,10,"GET ",1,0,2,1
"526","192.108.116.88","15/Dec/2017",15,40,10,"GET ",1,0,2,1
"527","192.108.116.88","15/Dec/2017",15,40,12,"GET ",1,0,2,1
"528","192.108.116.88","15/Dec/2017",15,40,12,"GET ",1,0,2,1
"529","192.108.116.88","15/Dec/2017",15,40,12,"GET ",1,0,2,1
"530","192.108.116.88","15/Dec/2017",15,40,13,"POST ",2,1073,2,1
"531","192.108.116.88","15/Dec/2017",15,40,13,"GET ",1,0,2,1
"532","192.108.116.88","15/Dec/2017",15,40,13,"GET ",1,0,2,1
"533","192.108.116.88","15/Dec/2017",15,40,13,"POST ",2,1073,2,1
"534","192.108.116.88","15/Dec/2017",15,40,14,"GET ",1,0,2,1
"535","192.108.116.88","15/Dec/2017",15,40,14,"GET ",1,0,2,1
"536","192.108.116.88","15/Dec/2017",15,40,16,"GET ",1,0,2,1
"537","192.108.116.88","15/Dec/2017",15,40,16,"GET ",1,0,2,1
"538","192.108.116.88","15/Dec/2017",15,40,16,"GET ",1,0,2,1
"539","192.108.116.88","15/Dec/2017",15,40,16,"POST ",2,1073,2,1
"540","192.108.116.88","15/Dec/2017",15,40,17,"GET ",1,0,2,1
"541","192.108.116.88","15/Dec/2017",15,40,17,"GET ",1,0,2,1
"542","192.108.116.88","15/Dec/2017",15,40,17,"POST ",2,1073,2,1
"543","192.108.116.88","15/Dec/2017",15,40,17,"GET ",1,0,2,1
"544","192.108.116.88","15/Dec/2017",15,40,17,"GET ",1,0,2,1
"545","192.108.116.88","15/Dec/2017",15,40,19,"GET ",1,0,2,1
"546","192.108.116.88","15/Dec/2017",15,40,20,"GET ",1,0,2,1
"547","192.108.116.88","15/Dec/2017",15,40,20,"GET ",1,0,2,1
"548","192.108.116.88","15/Dec/2017",15,40,20,"POST ",2,1073,2,1
"549","192.108.116.88","15/Dec/2017",15,40,20,"GET ",1,0,2,1
"550","192.108.116.88","15/Dec/2017",15,40,20,"GET ",1,0,2,1
"551","192.108.116.88","15/Dec/2017",15,40,20,"POST ",2,1073,2,1
"552","192.108.116.88","15/Dec/2017",15,40,20,"GET ",1,0,2,1
"553","192.108.116.88","15/Dec/2017",15,40,20,"GET ",1,0,2,1
"554","192.108.116.88","15/Dec/2017",15,40,22,"GET ",1,0,2,1
"555","192.108.116.88","15/Dec/2017",15,40,22,"GET ",1,0,2,1
"556","192.108.116.88","15/Dec/2017",15,40,22,"GET ",1,0,2,1
"557","192.108.116.88","15/Dec/2017",15,40,23,"POST ",2,1073,2,1
"558","192.108.116.88","15/Dec/2017",15,40,23,"GET ",1,0,2,1
"559","192.108.116.88","15/Dec/2017",15,40,23,"GET ",1,0,2,1
"560","192.108.116.88","15/Dec/2017",15,40,23,"POST ",2,1073,2,1
"561","192.108.116.88","15/Dec/2017",15,40,23,"GET ",1,0,2,1
"562","192.108.116.88","15/Dec/2017",15,40,23,"GET ",1,0,2,1
"563","192.108.116.88","15/Dec/2017",15,40,25,"GET ",1,0,2,1
"564","192.108.116.88","15/Dec/2017",15,40,25,"GET ",1,0,2,1
"565","192.108.116.88","15/Dec/2017",15,40,25,"GET ",1,0,2,1
"566","192.108.116.88","15/Dec/2017",15,40,25,"POST ",2,1073,2,1
"567","192.108.116.88","15/Dec/2017",15,40,25,"GET ",1,0,2,1
"568","192.108.116.88","15/Dec/2017",15,40,25,"GET ",1,0,2,1
"569","192.108.116.88","15/Dec/2017",15,40,26,"POST ",2,1073,2,1
"570","192.108.116.88","15/Dec/2017",15,40,26,"GET ",1,0,2,1
"571","192.108.116.88","15/Dec/2017",15,40,26,"GET ",1,0,2,1
"572","192.108.116.88","15/Dec/2017",15,40,28,"GET ",1,0,2,1
"573","192.108.116.88","15/Dec/2017",15,40,28,"GET ",1,0,2,1
"574","192.108.116.88","15/Dec/2017",15,40,28,"GET ",1,0,2,1
"575","192.108.116.88","15/Dec/2017",15,40,29,"POST ",2,1073,2,1
"576","192.108.116.88","15/Dec/2017",15,40,29,"GET ",1,0,2,1
"577","192.108.116.88","15/Dec/2017",15,40,29,"GET ",1,0,2,1
"578","192.108.116.88","15/Dec/2017",15,40,29,"POST ",2,1073,2,1
"579","192.108.116.88","15/Dec/2017",15,40,29,"GET ",1,0,2,1
"580","192.108.116.88","15/Dec/2017",15,40,29,"GET ",1,0,2,1
"581","192.108.116.88","15/Dec/2017",15,40,31,"GET ",1,0,2,1
"582","192.108.116.88","15/Dec/2017",15,40,31,"GET ",1,0,2,1
"583","192.108.116.88","15/Dec/2017",15,40,31,"GET ",1,0,2,1
"584","192.108.116.88","15/Dec/2017",15,40,32,"POST ",2,1073,2,1
"585","192.108.116.88","15/Dec/2017",15,40,32,"GET ",1,0,2,1
"586","192.108.116.88","15/Dec/2017",15,40,32,"GET ",1,0,2,1
"587","192.108.116.88","15/Dec/2017",15,40,32,"POST ",2,1073,2,1
"588","192.108.116.88","15/Dec/2017",15,40,32,"GET ",1,0,2,1
"589","192.108.116.88","15/Dec/2017",15,40,32,"GET ",1,0,2,1
"590","192.108.116.88","15/Dec/2017",15,40,34,"GET ",1,0,2,1
"591","192.108.116.88","15/Dec/2017",15,40,34,"GET ",1,0,2,1
"592","192.108.116.88","15/Dec/2017",15,40,34,"GET ",1,0,2,1
"593","192.108.116.88","15/Dec/2017",15,40,35,"POST ",2,1073,2,1
"594","192.108.116.88","15/Dec/2017",15,40,35,"GET ",1,0,2,1
"595","192.108.116.88","15/Dec/2017",15,40,35,"GET ",1,0,2,1
"596","192.108.116.88","15/Dec/2017",15,40,35,"POST ",2,1073,2,1
"597","192.108.116.88","15/Dec/2017",15,40,35,"GET ",1,0,2,1
"598","192.108.116.88","15/Dec/2017",15,40,35,"GET ",1,0,2,1
"599","192.108.116.88","15/Dec/2017",15,40,37,"GET ",1,0,2,1
"600","192.108.116.88","15/Dec/2017",15,40,37,"GET ",1,0,2,1
"601","192.108.116.88","15/Dec/2017",15,40,37,"GET ",1,0,2,1
"602","192.108.116.88","15/Dec/2017",15,40,38,"POST ",2,1073,2,1
"603","192.108.116.88","15/Dec/2017",15,40,38,"GET ",1,0,2,1
"604","192.108.116.88","15/Dec/2017",15,40,38,"GET ",1,0,2,1
"605","192.108.116.88","15/Dec/2017",15,40,38,"POST ",2,1073,2,1
"606","192.108.116.88","15/Dec/2017",15,40,38,"GET ",1,0,2,1
"607","192.108.116.88","15/Dec/2017",15,40,38,"GET ",1,0,2,1
"608","192.108.116.88","15/Dec/2017",15,40,40,"GET ",1,0,2,1
"609","192.108.116.88","15/Dec/2017",15,40,40,"GET ",1,0,2,1
"610","192.108.116.88","15/Dec/2017",15,40,40,"GET ",1,0,2,1
"611","192.108.116.88","15/Dec/2017",15,40,41,"POST ",2,1073,2,1
"612","192.108.116.88","15/Dec/2017",15,40,41,"GET ",1,0,2,1
"613","192.108.116.88","15/Dec/2017",15,40,41,"GET ",1,0,2,1
"614","192.108.116.88","15/Dec/2017",15,40,41,"POST ",2,1073,2,1
"615","192.108.116.88","15/Dec/2017",15,40,41,"GET ",1,0,2,1
"616","192.108.116.88","15/Dec/2017",15,40,41,"GET ",1,0,2,1
"617","192.108.116.88","15/Dec/2017",15,40,44,"GET ",1,0,1,1
"618","192.108.116.88","15/Dec/2017",15,40,44,"GET ",1,0,2,1
"619","192.108.116.88","15/Dec/2017",15,40,44,"GET ",1,0,2,1
"620","192.108.116.88","15/Dec/2017",15,40,44,"POST ",2,1073,2,1
"621","192.108.116.88","15/Dec/2017",15,40,45,"GET ",1,0,2,1
"622","192.108.116.88","15/Dec/2017",15,40,45,"GET ",1,0,2,1
"623","192.108.116.88","15/Dec/2017",15,40,45,"POST ",2,1073,2,1
"624","192.108.116.88","15/Dec/2017",15,40,45,"GET ",1,0,2,1
"625","192.108.116.88","15/Dec/2017",15,40,45,"GET ",1,0,2,1
"626","192.108.116.88","15/Dec/2017",15,40,47,"GET ",1,0,2,1
"627","192.108.116.88","15/Dec/2017",15,40,47,"GET ",1,0,2,1
"628","192.108.116.88","15/Dec/2017",15,40,47,"GET ",1,0,2,1
"629","192.108.116.88","15/Dec/2017",15,40,47,"POST ",2,1073,2,1
"630","192.108.116.88","15/Dec/2017",15,40,47,"GET ",1,0,2,1
"631","192.108.116.88","15/Dec/2017",15,40,47,"GET ",1,0,2,1
"632","192.108.116.88","15/Dec/2017",15,40,48,"POST ",2,1073,2,1
"633","192.108.116.88","15/Dec/2017",15,40,48,"GET ",1,0,2,1
"634","192.108.116.88","15/Dec/2017",15,40,48,"GET ",1,0,2,1
"635","192.108.116.88","15/Dec/2017",15,40,50,"GET ",1,0,2,1
"636","192.108.116.88","15/Dec/2017",15,40,50,"GET ",1,0,2,1
"637","192.108.116.88","15/Dec/2017",15,40,50,"GET ",1,0,2,1
"638","192.108.116.88","15/Dec/2017",15,40,50,"POST ",2,1073,2,1
"639","192.108.116.88","15/Dec/2017",15,40,50,"GET ",1,0,2,1
"640","192.108.116.88","15/Dec/2017",15,40,50,"GET ",1,0,2,1
"641","192.108.116.88","15/Dec/2017",15,40,51,"POST ",2,1073,2,1
"642","192.108.116.88","15/Dec/2017",15,40,51,"GET ",1,0,2,1
"643","192.108.116.88","15/Dec/2017",15,40,51,"GET ",1,0,2,1
"644","192.108.116.88","15/Dec/2017",15,40,53,"GET ",1,0,2,1
"645","192.108.116.88","15/Dec/2017",15,40,53,"GET ",1,0,2,1
"646","192.108.116.88","15/Dec/2017",15,40,53,"GET ",1,0,2,1
"647","192.108.116.88","15/Dec/2017",15,40,53,"POST ",2,1073,2,1
"648","192.108.116.88","15/Dec/2017",15,40,53,"GET ",1,0,2,1
"649","192.108.116.88","15/Dec/2017",15,40,53,"GET ",1,0,2,1
"650","192.108.116.88","15/Dec/2017",15,40,53,"POST ",2,1073,2,1
"651","192.108.116.88","15/Dec/2017",15,40,54,"GET ",1,0,2,1
"652","192.108.116.88","15/Dec/2017",15,40,54,"GET ",1,0,2,1
"653","192.108.116.88","15/Dec/2017",15,40,56,"GET ",1,0,2,1
"654","192.108.116.88","15/Dec/2017",15,40,56,"GET ",1,0,2,1
"655","192.108.116.88","15/Dec/2017",15,40,56,"GET ",1,0,2,1
"656","192.108.116.88","15/Dec/2017",15,40,56,"POST ",2,1073,2,1
"657","192.108.116.88","15/Dec/2017",15,40,56,"GET ",1,0,2,1
"658","192.108.116.88","15/Dec/2017",15,40,56,"GET ",1,0,2,1
"659","192.108.116.88","15/Dec/2017",15,40,57,"POST ",2,1073,2,1
"660","192.108.116.88","15/Dec/2017",15,40,57,"GET ",1,0,2,1
"661","192.108.116.88","15/Dec/2017",15,40,57,"GET ",1,0,2,1
"662","192.108.116.88","15/Dec/2017",15,40,59,"GET ",1,0,2,1
"663","192.108.116.88","15/Dec/2017",15,40,59,"GET ",1,0,2,1
"664","192.108.116.88","15/Dec/2017",15,40,59,"GET ",1,0,2,1
"665","192.108.116.88","15/Dec/2017",15,40,59,"POST ",2,1073,2,1
"666","192.108.116.88","15/Dec/2017",15,41,0,"GET ",1,0,1,1
"667","192.108.116.88","15/Dec/2017",15,41,0,"GET ",1,0,2,1
"668","192.108.116.88","15/Dec/2017",15,41,0,"POST ",2,1073,2,1
"669","192.108.116.88","15/Dec/2017",15,41,0,"GET ",1,0,2,1
"670","192.108.116.88","15/Dec/2017",15,41,0,"GET ",1,0,2,1
"671","192.108.116.88","15/Dec/2017",15,41,2,"GET ",1,0,2,1
"672","192.108.116.88","15/Dec/2017",15,41,2,"GET ",1,0,2,1
"673","192.108.116.88","15/Dec/2017",15,41,2,"GET ",1,0,2,1
"674","192.108.116.88","15/Dec/2017",15,41,2,"POST ",2,1073,2,1
"675","192.108.116.88","15/Dec/2017",15,41,3,"GET ",1,0,2,1
"676","192.108.116.88","15/Dec/2017",15,41,3,"GET ",1,0,2,1
"677","192.108.116.88","15/Dec/2017",15,41,3,"POST ",2,1073,2,1
"678","192.108.116.88","15/Dec/2017",15,41,3,"GET ",1,0,2,1
"679","192.108.116.88","15/Dec/2017",15,41,3,"GET ",1,0,2,1
"680","192.108.116.88","15/Dec/2017",15,41,5,"GET ",1,0,2,1
"681","192.108.116.88","15/Dec/2017",15,41,5,"GET ",1,0,2,1
"682","192.108.116.88","15/Dec/2017",15,41,5,"GET ",1,0,2,1
"683","192.108.116.88","15/Dec/2017",15,41,5,"POST ",2,1073,2,1
"684","192.108.116.88","15/Dec/2017",15,41,5,"GET ",1,0,2,1
"685","192.108.116.88","15/Dec/2017",15,41,5,"GET ",1,0,2,1
"686","192.108.116.88","15/Dec/2017",15,41,5,"POST ",2,1073,2,1
"687","192.108.116.88","15/Dec/2017",15,41,5,"GET ",1,0,2,1
"688","192.108.116.88","15/Dec/2017",15,41,5,"GET ",1,0,2,1
"689","192.108.116.88","15/Dec/2017",15,41,8,"GET ",1,0,1,1
"690","192.108.116.88","15/Dec/2017",15,41,8,"GET ",1,0,2,1
"691","192.108.116.88","15/Dec/2017",15,41,8,"GET ",1,0,2,1
"692","192.108.116.88","15/Dec/2017",15,41,8,"POST ",2,1073,2,1
"693","192.108.116.88","15/Dec/2017",15,41,8,"GET ",1,0,2,1
"694","192.108.116.88","15/Dec/2017",15,41,8,"GET ",1,0,2,1
"695","192.108.116.88","15/Dec/2017",15,41,9,"POST ",2,1073,2,1
"696","192.108.116.88","15/Dec/2017",15,41,9,"GET ",1,0,2,1
"697","192.108.116.88","15/Dec/2017",15,41,9,"GET ",1,0,2,1
"698","192.108.116.88","15/Dec/2017",15,41,11,"GET ",1,0,2,1
"699","192.108.116.88","15/Dec/2017",15,41,11,"GET ",1,0,2,1
"700","192.108.116.88","15/Dec/2017",15,41,11,"GET ",1,0,2,1
"701","192.108.116.88","15/Dec/2017",15,41,12,"POST ",2,1073,2,1
"702","192.108.116.88","15/Dec/2017",15,41,12,"GET ",1,0,2,1
"703","192.108.116.88","15/Dec/2017",15,41,12,"GET ",1,0,2,1
"704","192.108.116.88","15/Dec/2017",15,41,12,"POST ",2,1073,2,1
"705","192.108.116.88","15/Dec/2017",15,41,12,"GET ",1,0,2,1
"706","192.108.116.88","15/Dec/2017",15,41,12,"GET ",1,0,2,1
"707","192.108.116.88","15/Dec/2017",15,41,15,"GET ",1,0,1,1
"708","192.108.116.88","15/Dec/2017",15,41,15,"GET ",1,0,2,1
"709","192.108.116.88","15/Dec/2017",15,41,15,"GET ",1,0,2,1
"710","192.108.116.88","15/Dec/2017",15,41,15,"POST ",2,1073,2,1
"711","192.108.116.88","15/Dec/2017",15,41,15,"GET ",1,0,2,1
