"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","timeR","attaque"
"71","192.108.116.88","17/Dec/2017","16","24","01","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT distinct(db) FROM mysql.db ? priv Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"72","192.108.116.88","17/Dec/2017","16","24","01","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT distinct(db) FROM mysql.db ? priv Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"73","192.108.116.88","17/Dec/2017","16","24","15","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"74","192.108.116.88","17/Dec/2017","16","24","15","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,1
"75","192.108.116.88","17/Dec/2017","16","24","15","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"76","192.108.116.88","17/Dec/2017","16","24","16","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",134,1
"77","192.108.116.88","17/Dec/2017","16","24","16","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",4,1
"78","192.108.116.88","17/Dec/2017","16","24","16","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name, column_name FROM information_schema.columns WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",10,1
"79","192.108.116.88","17/Dec/2017","16","24","34","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT table_schema,table_name FROM information_schema.tables WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"80","192.108.116.88","17/Dec/2017","16","24","34","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT table_schema,table_name FROM information_schema.tables WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"81","192.108.116.88","17/Dec/2017","16","24","34","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT table_schema,table_name FROM information_schema.tables WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"82","192.108.116.88","17/Dec/2017","16","24","35","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT table_schema,table_name FROM information_schema.tables WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",90,1
"83","192.108.116.88","17/Dec/2017","16","24","35","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT table_schema,table_name FROM information_schema.tables WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"84","192.108.116.88","17/Dec/2017","16","24","35","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT table_schema,table_name FROM information_schema.tables WHERE table_schema != ?mysql? AND table_schema != ?information_schema? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"85","192.108.116.88","17/Dec/2017","16","24","52","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT table_schema, table_name FROM information_schema.columns WHERE column_name = ?username?; ? find table which have a column called ?username? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"86","192.108.116.88","17/Dec/2017","16","24","52","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name FROM information_schema.columns WHERE column_name = ?username?; ? find table which have a column called ?username? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"87","192.108.116.88","17/Dec/2017","16","24","53","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name FROM information_schema.columns WHERE column_name = ?username?; ? find table which have a column called ?username? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"88","192.108.116.88","17/Dec/2017","16","24","54","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name FROM information_schema.columns WHERE column_name = ?username?; ? find table which have a column called ?username? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",170,1
"89","192.108.116.88","17/Dec/2017","16","24","54","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name FROM information_schema.columns WHERE column_name = ?username?; ? find table which have a column called ?username? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"90","192.108.116.88","17/Dec/2017","16","24","54","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT table_schema, table_name FROM information_schema.columns WHERE column_name = ?username?; ? find table which have a column called ?username? Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"91","192.108.116.88","17/Dec/2017","16","25","18","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 0; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"92","192.108.116.88","17/Dec/2017","16","25","18","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 0; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,1
"93","192.108.116.88","17/Dec/2017","16","25","18","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 0; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"94","192.108.116.88","17/Dec/2017","16","25","19","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 0; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",169,1
"95","192.108.116.88","17/Dec/2017","16","25","19","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 0; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"96","192.108.116.88","17/Dec/2017","16","25","19","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 0; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"97","192.108.116.88","17/Dec/2017","16","25","41","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 1; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"98","192.108.116.88","17/Dec/2017","16","25","41","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 1; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"99","192.108.116.88","17/Dec/2017","16","25","41","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 1; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"100","192.108.116.88","17/Dec/2017","16","25","42","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 1; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",169,1
"101","192.108.116.88","17/Dec/2017","16","25","42","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 1; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"102","192.108.116.88","17/Dec/2017","16","25","42","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT host,user FROM user ORDER BY host LIMIT 1 OFFSET 1; # rows numbered from 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,1
"103","192.108.116.88","17/Dec/2017","16","26","06","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT substr(?abcd?, 3, 1); # returns c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",3,1
"104","192.108.116.88","17/Dec/2017","16","26","07","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT substr(?abcd?, 3, 1); # returns c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"105","192.108.116.88","17/Dec/2017","16","26","07","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT substr(?abcd?, 3, 1); # returns c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"106","192.108.116.88","17/Dec/2017","16","26","08","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT substr(?abcd?, 3, 1); # returns c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",165,1
"107","192.108.116.88","17/Dec/2017","16","26","08","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT substr(?abcd?, 3, 1); # returns c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"108","192.108.116.88","17/Dec/2017","16","26","08","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT substr(?abcd?, 3, 1); # returns c Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",7,1
"109","192.108.116.88","17/Dec/2017","16","26","32","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT 6 & 2; # returns 2 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"110","192.108.116.88","17/Dec/2017","16","26","32","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT 6 & 2; # returns 2 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"111","192.108.116.88","17/Dec/2017","16","26","32","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT 6 & 2; # returns 2 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"112","192.108.116.88","17/Dec/2017","16","26","33","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT 6 & 2; # returns 2 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",330,1
"113","192.108.116.88","17/Dec/2017","16","26","33","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT 6 & 2; # returns 2 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,1
"114","192.108.116.88","17/Dec/2017","16","26","33","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT 6 & 2; # returns 2 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"115","192.108.116.88","17/Dec/2017","16","26","48","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT 6 & 1; # returns 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"116","192.108.116.88","17/Dec/2017","16","26","48","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT 6 & 1; # returns 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"117","192.108.116.88","17/Dec/2017","16","26","48","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT 6 & 1; # returns 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"118","192.108.116.88","17/Dec/2017","16","26","49","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT 6 & 1; # returns 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",277,1
"119","192.108.116.88","17/Dec/2017","16","26","49","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT 6 & 1; # returns 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"120","192.108.116.88","17/Dec/2017","16","26","49","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT 6 & 1; # returns 0 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",6,1
"121","192.108.116.88","17/Dec/2017","16","27","10","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT char(65); # returns A Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"122","192.108.116.88","17/Dec/2017","16","27","10","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT char(65); # returns A Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"123","192.108.116.88","17/Dec/2017","16","27","10","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT char(65); # returns A Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"124","192.108.116.88","17/Dec/2017","16","27","11","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT char(65); # returns A Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",139,1
"125","192.108.116.88","17/Dec/2017","16","27","11","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT char(65); # returns A Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,1
"126","192.108.116.88","17/Dec/2017","16","27","11","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","datalab SELECT char(65); # returns A Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"127","192.108.116.88","17/Dec/2017","16","27","30","+0000","GET "," HTTP/1.1/NA",200,1040,NA,"datalab SELECT ascii(?A?); # returns 65 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",4,1
"128","192.108.116.88","17/Dec/2017","16","27","30","+0000","GET ","css/index.css HTTP/1.1",200,945,"http://31.14.135.81:3000/","datalab SELECT ascii(?A?); # returns 65 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,1
"129","192.108.116.88","17/Dec/2017","16","27","30","+0000","GET ","img/logo.png HTTP/1.1",200,34463,"http://31.14.135.81:3000/","datalab SELECT ascii(?A?); # returns 65 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",7,1
"130","192.108.116.88","17/Dec/2017","16","27","31","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","datalab SELECT ascii(?A?); # returns 65 Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",168,1
